Zipcode,Page,NewUsed,Year,Make,MSRP,Dealer_Price,Fuel_Type,City_MPG,Highway_MPG,Drivetrain,Liters,V,Mileage,Customer_Review,URL,Make_Tier,Standard_Ext_Color,Standard_Int_Color,Transmission_Type,Gears
63123,3,NEW,2020,Chevrolet,,17294.0,Gasoline,26.0,31.0,FWD,1.4,1.4,6.0,4.6,https://www.cars.com/vehicledetail/detail/801056155/overview/,Tier_1,white,black,automatic,6
63123,3,NEW,2019,Nissan,,17088.0,Gasoline,31.0,36.0,FWD,2.3,2.3,12.0,4.4,https://www.cars.com/vehicledetail/detail/791185574/overview/,Tier_1,black,OTHER,NA,NA
63123,3,NEW,2020,Hyundai,,17091.0,Gasoline,33.0,41.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/807497797/overview/,Tier_1,silver,black,automatic,NA
63123,3,NEW,2020,Hyundai,,17068.0,Gasoline,33.0,41.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/807497518/overview/,Tier_1,red,black,automatic,NA
63123,3,NEW,2020,Buick,,29592.0,Gasoline,21.0,27.0,FWD,2.3,2.3,3.0,4.8,https://www.cars.com/vehicledetail/detail/798774770/overview/,Tier_1,black,black,automatic,NA
63123,3,USED,2012,FIAT,,11390.0,Gasoline,30.0,38.0,FWD,1.4,1.4,9773.0,4.3,https://www.cars.com/vehicledetail/detail/808488454/overview/?isShippableInsideSearchRadius,Tier_3,silver,black,manual,5
63123,3,NEW,2020,Nissan,,18331.0,Gasoline,32.0,40.0,FWD,1.6,1.6,7.0,4.6,https://www.cars.com/vehicledetail/detail/786214978/overview/,Tier_1,red,gray,automatic,NA
63123,3,NEW,2020,Ford,,16645.0,Gasoline,23.0,29.0,FWD,1.0,1.0,5.0,4.2,https://www.cars.com/vehicledetail/detail/797015901/overview/,Tier_1,blue,OTHER,automatic,6
63123,3,NEW,2020,Nissan,,28870.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/796296376/overview/,Tier_1,silver,black,automatic,NA
63123,3,NEW,2020,Nissan,,23735.0,Gasoline,25.0,32.0,FWD,2.0,2.0,,4.7,https://www.cars.com/vehicledetail/detail/796537254/overview/,Tier_1,red,black,automatic,NA
63123,3,NEW,2020,Nissan,,24084.0,Gasoline,26.0,33.0,FWD,2.5,2.5,10.0,4.6,https://www.cars.com/vehicledetail/detail/799693773/overview/,Tier_1,metallic,black,automatic,NA
63123,3,NEW,2020,Hyundai,,15895.0,Gasoline,29.0,39.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/807497529/overview/,Tier_1,red,black,automatic,NA
63123,3,NEW,2020,Chevrolet,,17789.0,Gasoline,26.0,31.0,FWD,1.4,1.4,4.0,4.6,https://www.cars.com/vehicledetail/detail/807198989/overview/,Tier_1,gray,black,automatic,6
63123,3,NEW,2020,Hyundai,,17091.0,Gasoline,33.0,41.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/806773502/overview/,Tier_1,blue,black,automatic,NA
63123,3,USED,2013,Scion,,11500.0,Gasoline,25.0,31.0,FWD,1.8,1.8,48834.0,4.0,https://www.cars.com/vehicledetail/detail/808490193/overview/?isShippableInsideSearchRadius,Tier_3,blue,black,manual,5
63123,3,NEW,2020,Nissan,,17784.0,Gasoline,32.0,40.0,FWD,1.6,1.6,4.0,4.6,https://www.cars.com/vehicledetail/detail/796623152/overview/,Tier_1,red,silver,automatic,NA
63123,3,NEW,2020,Buick,,47051.0,Gasoline,18.0,26.0,AWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/806034690/overview/,Tier_1,metallic,OTHER,automatic,9
63123,3,NEW,2020,Nissan,,21432.0,Gasoline,24.0,30.0,FWD,2.0,2.0,3.0,4.7,https://www.cars.com/vehicledetail/detail/805684767/overview/,Tier_1,red,black,automatic,NA
63123,3,USED,2014,FIAT,,8500.0,Gasoline,25.0,33.0,FWD,1.4,1.4,102757.0,4.1,https://www.cars.com/vehicledetail/detail/807594927/overview/?isShippableInsideSearchRadius,Tier_3,gray,black,automatic,6
63123,3,NEW,2020,Buick,,49467.0,Gasoline,18.0,26.0,AWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/807479479/overview/,Tier_1,black,OTHER,automatic,9
63123,3,NEW,2020,Chevrolet,,17789.0,Gasoline,26.0,31.0,FWD,1.4,1.4,6.0,4.6,https://www.cars.com/vehicledetail/detail/799855427/overview/,Tier_1,black,black,automatic,6
63123,3,NEW,2020,Kia,,17858.0,Gasoline,29.0,40.0,FWD,2.0,2.0,11.0,4.5,https://www.cars.com/vehicledetail/detail/807921073/overview/,Tier_1,silver,black,automatic,NA
63123,3,NEW,2020,Hyundai,,17077.0,Gasoline,33.0,41.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/807497526/overview/,Tier_1,black,black,automatic,NA
63123,3,NEW,2020,Nissan,,17883.0,Gasoline,32.0,40.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/794137911/overview/,Tier_1,white,gray,automatic,NA
63123,3,NEW,2020,Chevrolet,,17294.0,Gasoline,26.0,31.0,FWD,1.4,1.4,6.0,4.6,https://www.cars.com/vehicledetail/detail/804122375/overview/,Tier_1,white,black,automatic,6
63123,3,NEW,2020,Nissan,,30363.0,Gasoline,26.0,33.0,AWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/789026703/overview/,Tier_1,black,black,automatic,NA
63123,3,NEW,2020,Nissan,,28679.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/794500522/overview/,Tier_1,metallic,brown,automatic,NA
63123,3,NEW,2020,Nissan,,24084.0,Gasoline,26.0,33.0,FWD,2.5,2.5,10.0,4.6,https://www.cars.com/vehicledetail/detail/801859152/overview/,Tier_1,silver,black,automatic,NA
63123,3,NEW,2020,Buick,,37238.0,Gasoline,18.0,26.0,FWD,3.6,3.6,2411.0,5.0,https://www.cars.com/vehicledetail/detail/800879713/overview/,Tier_1,white,OTHER,automatic,9
63123,3,NEW,2020,Nissan,,28826.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/796943152/overview/,Tier_1,silver,black,automatic,NA
63123,3,NEW,2020,Chevrolet,,17294.0,Gasoline,26.0,31.0,FWD,1.4,1.4,7.0,4.6,https://www.cars.com/vehicledetail/detail/799855359/overview/,Tier_1,black,NA,automatic,6
63123,3,NEW,2020,Chevrolet,,17789.0,Gasoline,26.0,31.0,FWD,1.4,1.4,4.0,4.6,https://www.cars.com/vehicledetail/detail/802017041/overview/,Tier_1,black,black,automatic,6
63123,3,NEW,2020,Nissan,,17485.0,Gasoline,32.0,40.0,FWD,1.6,1.6,,4.6,https://www.cars.com/vehicledetail/detail/797795995/overview/,Tier_1,red,silver,automatic,NA
63123,3,NEW,2020,Hyundai,,15927.0,Gasoline,29.0,39.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/807497517/overview/,Tier_1,blue,black,automatic,NA
63123,4,NEW,2020,Nissan,,27412.0,Gasoline,26.0,33.0,AWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/807433794/overview/,Tier_1,blue,black,automatic,NA
63123,4,NEW,2018,MINI,,38630.0,Gasoline,21.0,31.0,AWD,2.0,2.0,,4.3,https://www.cars.com/vehicledetail/detail/714621375/overview/,Tier_3,green,black,NA,NA
63123,4,NEW,2020,Nissan,,20058.0,Gasoline,31.0,36.0,FWD,1.6,1.6,15.0,4.0,https://www.cars.com/vehicledetail/detail/803970385/overview/,Tier_1,red,black,automatic,NA
63123,4,NEW,2020,Buick,,47341.0,Gasoline,18.0,26.0,FWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/782728070/overview/,Tier_1,metallic,black,automatic,9
63123,4,USED,2007,Suzuki,,3999.0,Gasoline,23.0,30.0,FWD,2.0,2.0,71411.0,3.2,https://www.cars.com/vehicledetail/detail/806736950/overview/,Tier_4,blue,gray,automatic,4
63123,4,NEW,2020,Buick,,30736.0,Gasoline,21.0,27.0,FWD,2.5,2.5,7.0,4.8,https://www.cars.com/vehicledetail/detail/806630201/overview/,Tier_1,red,OTHER,automatic,6
63123,4,NEW,2020,Nissan,,25557.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/798526228/overview/,Tier_1,black,black,automatic,NA
63123,4,USED,2016,Chrysler,,16240.0,E85 Flex Fuel,17.0,25.0,FWD,3.6,3.6,51044.0,4.8,https://www.cars.com/vehicledetail/detail/807718741/overview/,Tier_2,silver,black,automatic,NA
63123,4,NEW,2020,Chevrolet,,16967.0,Gasoline,26.0,31.0,FWD,1.4,1.4,3.0,4.6,https://www.cars.com/vehicledetail/detail/799580139/overview/,Tier_1,white,black,automatic,6
63123,4,NEW,2020,Nissan,,20344.0,Gasoline,31.0,36.0,FWD,1.6,1.6,10.0,4.0,https://www.cars.com/vehicledetail/detail/803970380/overview/,Tier_1,blue,black,automatic,NA
63123,4,NEW,2020,Nissan,,31090.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/794208200/overview/,Tier_1,white,brown,automatic,NA
63123,4,NEW,2020,Kia,,17858.0,Gasoline,29.0,40.0,FWD,2.0,2.0,14.0,4.5,https://www.cars.com/vehicledetail/detail/807236234/overview/,Tier_1,gray,black,automatic,NA
63123,4,NEW,2017,MINI,,28580.0,Gasoline,28.0,37.0,FWD,1.5,1.5,,4.4,https://www.cars.com/vehicledetail/detail/691348560/overview/,Tier_3,blue,black,automatic,6
63123,4,NEW,2020,Buick,,49467.0,Gasoline,18.0,26.0,AWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/806630154/overview/,Tier_1,metallic,black,automatic,9
63123,4,NEW,2020,Buick,,46691.0,Gasoline,18.0,26.0,FWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/807479483/overview/,Tier_1,metallic,OTHER,automatic,9
63123,4,NEW,2020,Nissan,,25619.0,Gasoline,26.0,33.0,AWD,2.5,2.5,5.0,4.6,https://www.cars.com/vehicledetail/detail/800289340/overview/,Tier_1,black,black,automatic,NA
63123,4,NEW,2020,Buick,,36290.0,Gasoline,18.0,26.0,FWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/806630155/overview/,Tier_1,white,OTHER,automatic,9
63123,4,NEW,2020,Nissan,,25719.0,Gasoline,26.0,33.0,AWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/796537324/overview/,Tier_1,silver,black,automatic,NA
63123,4,NEW,2020,Buick,,34458.0,Gasoline,18.0,26.0,FWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/806630174/overview/,Tier_1,metallic,OTHER,automatic,9
63123,4,NEW,2020,Chevrolet,,17789.0,Gasoline,26.0,31.0,FWD,1.4,1.4,6.0,4.6,https://www.cars.com/vehicledetail/detail/801150643/overview/,Tier_1,black,black,automatic,6
63123,4,NEW,2020,Buick,,30731.0,Gasoline,21.0,27.0,FWD,2.5,2.5,7.0,4.8,https://www.cars.com/vehicledetail/detail/787390736/overview/,Tier_1,red,OTHER,automatic,6
63123,4,USED,2016,Dodge,,12295.0,Gasoline,25.0,36.0,FWD,2.0,2.0,63998.0,4.6,https://www.cars.com/vehicledetail/detail/805584983/overview/,Tier_1,black,NA,automatic,6
63123,4,NEW,2020,Nissan,,25338.0,Gasoline,26.0,33.0,AWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/798526222/overview/,Tier_1,black,black,automatic,NA
63123,4,USED,2010,Honda,,14290.0,Gasoline,17.0,25.0,FWD,3.5,3.5,77038.0,4.8,https://www.cars.com/vehicledetail/detail/807059462/overview/?isShippableInsideSearchRadius,Tier_1,white,black,automatic,5
63123,4,NEW,2020,Nissan,,20465.0,Gasoline,31.0,36.0,FWD,1.6,1.6,4.0,4.0,https://www.cars.com/vehicledetail/detail/797341695/overview/,Tier_1,silver,black,automatic,NA
63123,4,NEW,2020,Nissan,,26208.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/785743503/overview/,Tier_1,red,brown,automatic,NA
63123,4,NEW,2020,Nissan,,17724.0,Gasoline,32.0,40.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/786787242/overview/,Tier_1,metallic,gray,automatic,NA
63123,4,NEW,2020,Buick,,34458.0,Gasoline,18.0,26.0,FWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/806629883/overview/,Tier_1,black,OTHER,automatic,9
63123,4,NEW,2020,Buick,,38738.0,Gasoline,18.0,26.0,FWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/788482656/overview/,Tier_1,white,OTHER,automatic,9
63123,4,NEW,2020,Nissan,,25619.0,Gasoline,26.0,33.0,AWD,2.5,2.5,3.0,4.6,https://www.cars.com/vehicledetail/detail/800289014/overview/,Tier_1,black,black,automatic,NA
63123,4,USED,2017,MINI,,20590.0,Gasoline,21.0,30.0,AWD,2.0,2.0,25614.0,5.0,https://www.cars.com/vehicledetail/detail/808489157/overview/?isShippableInsideSearchRadius,Tier_3,black,black,automatic,8
63123,4,NEW,2020,Buick,,49467.0,Gasoline,18.0,26.0,AWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/807479262/overview/,Tier_1,metallic,OTHER,automatic,9
63123,4,NEW,2020,Buick,,50067.0,Gasoline,18.0,26.0,AWD,3.6,3.6,7.0,5.0,https://www.cars.com/vehicledetail/detail/806630161/overview/,Tier_1,white,OTHER,automatic,9
63123,4,NEW,2020,Nissan,,29246.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/802660810/overview/,Tier_1,metallic,black,automatic,NA
63123,4,NEW,2020,Nissan,,25415.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/797896938/overview/,Tier_1,black,black,automatic,NA
63123,4,NEW,2019,Dodge,,16699.0,Gasoline,19.0,25.0,FWD,2.3,2.3,37.0,3.8,https://www.cars.com/vehicledetail/detail/808232780/overview/,Tier_1,black,black,automatic,NA
63123,4,NEW,2019,Dodge,,17250.0,Gasoline,19.0,25.0,FWD,2.3,2.3,12.0,3.8,https://www.cars.com/vehicledetail/detail/795254257/overview/,Tier_1,white,black,automatic,NA
63123,4,NEW,2020,Hyundai,,25410.0,Hybrid,25.0,31.0,FWD,1.6,1.6,10.0,,https://www.cars.com/vehicledetail/detail/800134122/overview/,Tier_1,red,gray,automatic,6
63123,4,NEW,2020,Nissan,,25619.0,Gasoline,26.0,33.0,AWD,2.5,2.5,3.0,4.6,https://www.cars.com/vehicledetail/detail/800289022/overview/,Tier_1,black,black,automatic,NA
63123,4,NEW,2020,Ford,,19832.0,Gasoline,27.0,29.0,FWD,1.0,1.0,15.0,4.2,https://www.cars.com/vehicledetail/detail/795885500/overview/,Tier_1,red,black,automatic,6
63123,4,NEW,2019,Toyota,,36088.0,Gasoline,26.0,35.0,AWD,2.5,2.5,10.0,4.5,https://www.cars.com/vehicledetail/detail/762951295/overview/,Tier_1,black,black,automatic,8
63123,4,NEW,2020,Buick,,27810.0,Gasoline,21.0,27.0,FWD,2.5,2.5,5.0,4.8,https://www.cars.com/vehicledetail/detail/808318506/overview/,Tier_1,red,black,automatic,6
63123,4,NEW,2020,Chevrolet,,17789.0,Gasoline,26.0,31.0,FWD,1.4,1.4,8.0,4.6,https://www.cars.com/vehicledetail/detail/805407198/overview/,Tier_1,black,black,automatic,6
63123,4,NEW,2020,Chevrolet,,14295.0,Gasoline,26.0,31.0,FWD,1.4,1.4,3.0,4.6,https://www.cars.com/vehicledetail/detail/799416924/overview/,Tier_1,black,black,automatic,6
63123,4,NEW,2020,Nissan,,25413.0,Gasoline,26.0,33.0,AWD,2.5,2.5,5.0,4.6,https://www.cars.com/vehicledetail/detail/807848076/overview/,Tier_1,white,black,automatic,NA
63123,4,NEW,2020,Nissan,,18255.0,Gasoline,32.0,40.0,FWD,1.6,1.6,4.0,4.6,https://www.cars.com/vehicledetail/detail/797049323/overview/,Tier_1,black,gray,automatic,NA
63123,4,NEW,2020,Chevrolet,,17294.0,Gasoline,26.0,31.0,FWD,1.4,1.4,7.0,4.6,https://www.cars.com/vehicledetail/detail/801592514/overview/,Tier_1,black,black,automatic,6
63123,4,NEW,2020,Kia,,16597.0,Gasoline,31.0,41.0,FWD,2.0,2.0,5.0,4.5,https://www.cars.com/vehicledetail/detail/800679337/overview/,Tier_1,white,black,manual,6
63123,4,NEW,2020,Chevrolet,,20220.0,Gasoline,29.0,36.0,FWD,1.5,1.5,3.0,4.8,https://www.cars.com/vehicledetail/detail/806322624/overview/,Tier_1,white,black,automatic,NA
63123,4,NEW,2020,Jeep,,18879.0,Gasoline,25.0,31.0,FWD,2.3,2.3,11.0,4.8,https://www.cars.com/vehicledetail/detail/794413807/overview/,Tier_2,silver,black,automatic,NA
63123,4,NEW,2020,Chevrolet,,17789.0,Gasoline,26.0,31.0,FWD,1.4,1.4,4.0,4.6,https://www.cars.com/vehicledetail/detail/801614663/overview/,Tier_1,black,black,automatic,6
63123,4,NEW,2020,Nissan,,31090.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/794208473/overview/,Tier_1,white,brown,automatic,NA
63123,4,NEW,2020,Nissan,,22815.0,Gasoline,25.0,32.0,FWD,2.0,2.0,,4.7,https://www.cars.com/vehicledetail/detail/796537327/overview/,Tier_1,white,gray,automatic,NA
63123,4,NEW,2020,Nissan,,26956.0,Gasoline,26.0,33.0,AWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/802183079/overview/,Tier_1,black,black,automatic,NA
63123,4,NEW,2020,Nissan,,30798.0,Gasoline,26.0,33.0,FWD,2.5,2.5,5.0,4.6,https://www.cars.com/vehicledetail/detail/806363285/overview/,Tier_1,silver,black,automatic,NA
63123,4,NEW,2020,Buick,,28979.0,Gasoline,21.0,27.0,FWD,2.5,2.5,7.0,4.8,https://www.cars.com/vehicledetail/detail/802611276/overview/,Tier_1,blue,black,automatic,6
63123,4,NEW,2020,Chevrolet,,17789.0,Gasoline,26.0,31.0,FWD,1.4,1.4,3.0,4.6,https://www.cars.com/vehicledetail/detail/799694519/overview/,Tier_1,gray,black,automatic,6
63123,4,NEW,2020,Nissan,,26008.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/785743493/overview/,Tier_1,red,black,automatic,NA
63123,4,NEW,2020,Nissan,,25338.0,Gasoline,26.0,33.0,AWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/796537262/overview/,Tier_1,black,black,automatic,NA
63123,4,NEW,2020,Nissan,,25910.0,Gasoline,26.0,33.0,AWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/795333886/overview/,Tier_1,black,black,automatic,NA
63123,4,NEW,2020,Nissan,,17724.0,Gasoline,32.0,40.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/786787245/overview/,Tier_1,silver,gray,automatic,NA
63123,4,NEW,2020,Buick,,49467.0,Gasoline,18.0,26.0,AWD,3.6,3.6,7.0,4.8,https://www.cars.com/vehicledetail/detail/806823697/overview/,Tier_1,metallic,black,automatic,9
63123,4,NEW,2020,Nissan,,15971.0,Gasoline,27.0,35.0,FWD,1.6,1.6,,4.6,https://www.cars.com/vehicledetail/detail/793429447/overview/,Tier_1,metallic,black,automatic,NA
63123,4,NEW,2020,Buick,,23650.0,Gasoline,21.0,27.0,FWD,2.5,2.5,9.0,4.8,https://www.cars.com/vehicledetail/detail/801593426/overview/,Tier_1,blue,OTHER,automatic,6
63123,4,NEW,2020,Nissan,,17724.0,Gasoline,32.0,40.0,FWD,1.6,1.6,4.0,4.6,https://www.cars.com/vehicledetail/detail/788087466/overview/,Tier_1,silver,gray,automatic,NA
63123,4,NEW,2020,Kia,,17902.0,Gasoline,29.0,40.0,FWD,2.0,2.0,10.0,4.5,https://www.cars.com/vehicledetail/detail/801592287/overview/,Tier_1,red,black,automatic,NA
63123,4,NEW,2020,Nissan,,25165.0,Gasoline,25.0,32.0,FWD,2.0,2.0,,4.7,https://www.cars.com/vehicledetail/detail/796537299/overview/,Tier_1,black,black,automatic,NA
63123,4,USED,2018,FIAT,,13990.0,Gasoline,22.0,30.0,FWD,1.4,1.4,25871.0,4.6,https://www.cars.com/vehicledetail/detail/808490229/overview/?isShippableInsideSearchRadius,Tier_3,red,black,automatic,6
63123,4,NEW,2020,Nissan,,26150.0,Gasoline,26.0,33.0,FWD,2.5,2.5,,4.6,https://www.cars.com/vehicledetail/detail/785743516/overview/,Tier_1,red,brown,automatic,NA
63123,4,NEW,2020,Hyundai,,15895.0,Gasoline,29.0,39.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/807497527/overview/,Tier_1,black,brown,automatic,NA
63123,4,NEW,2020,Hyundai,,28955.0,Hybrid,25.0,31.0,FWD,1.6,1.6,9.0,,https://www.cars.com/vehicledetail/detail/800134173/overview/,Tier_1,white,gray,automatic,6
63123,4,NEW,2020,Nissan,,20344.0,Gasoline,31.0,36.0,FWD,1.6,1.6,10.0,4.0,https://www.cars.com/vehicledetail/detail/804355522/overview/,Tier_1,metallic,black,automatic,NA
63123,4,NEW,2020,Buick,,47341.0,Gasoline,18.0,26.0,FWD,3.6,3.6,7.0,4.8,https://www.cars.com/vehicledetail/detail/783647383/overview/,Tier_1,black,black,automatic,9
63123,4,USED,2017,Toyota,,14990.0,Gasoline,27.0,35.0,FWD,1.8,1.8,25053.0,4.6,https://www.cars.com/vehicledetail/detail/808488792/overview/?isShippableInsideSearchRadius,Tier_1,red,black,automatic,NA
63123,4,NEW,2020,Buick,,49467.0,Gasoline,18.0,26.0,AWD,3.6,3.6,7.0,4.8,https://www.cars.com/vehicledetail/detail/806630167/overview/,Tier_1,metallic,OTHER,automatic,9
63123,4,NEW,2019,Chevrolet,,17962.0,Gasoline,26.0,31.0,FWD,1.4,1.4,5622.0,4.3,https://www.cars.com/vehicledetail/detail/800664517/overview/,Tier_1,black,black,automatic,6
63123,4,NEW,2020,Chevrolet,,18345.0,Gasoline,29.0,36.0,FWD,1.5,1.5,3.0,4.8,https://www.cars.com/vehicledetail/detail/807084562/overview/,Tier_1,black,OTHER,automatic,NA
63123,4,NEW,2019,Dodge,,17397.0,Gasoline,19.0,25.0,FWD,2.3,2.3,51.0,3.8,https://www.cars.com/vehicledetail/detail/803769846/overview/,Tier_1,gray,black,automatic,NA
63123,4,NEW,2020,Hyundai,,17108.0,Gasoline,33.0,41.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/803045558/overview/,Tier_1,red,black,automatic,NA
63123,4,NEW,2020,Kia,,17858.0,Gasoline,29.0,40.0,FWD,2.0,2.0,10.0,4.5,https://www.cars.com/vehicledetail/detail/807725155/overview/,Tier_1,gray,black,automatic,NA
63123,4,NEW,2019,Nissan,,32830.0,Gasoline,20.0,27.0,FWD,3.5,3.5,,4.6,https://www.cars.com/vehicledetail/detail/793847539/overview/,Tier_1,metallic,OTHER,automatic,NA
63123,4,NEW,2020,Nissan,,16936.0,Gasoline,32.0,40.0,FWD,1.6,1.6,5.0,4.6,https://www.cars.com/vehicledetail/detail/789712071/overview/,Tier_1,black,silver,automatic,NA
63123,4,NEW,2019,Chevrolet,,18966.0,Gasoline,26.0,31.0,AWD,2.3,2.3,2648.0,4.3,https://www.cars.com/vehicledetail/detail/802585678/overview/,Tier_1,blue,black,automatic,NA
63123,4,NEW,2020,Chevrolet,,16967.0,Gasoline,26.0,31.0,FWD,1.4,1.4,5037.0,4.6,https://www.cars.com/vehicledetail/detail/802820074/overview/,Tier_1,metallic,black,automatic,6
63123,4,NEW,2019,Chevrolet,,17962.0,Gasoline,26.0,31.0,FWD,1.4,1.4,4645.0,4.3,https://www.cars.com/vehicledetail/detail/803059351/overview/,Tier_1,silver,black,automatic,6
63123,4,NEW,2019,Nissan,,25735.0,Gasoline,25.0,32.0,FWD,2.0,2.0,,4.6,https://www.cars.com/vehicledetail/detail/774182154/overview/,Tier_1,black,black,automatic,NA
92602,1,USED,2017,Chevrolet,,13588.0,Hybrid,49.0,43.0,FWD,1.8,1.8,59250.0,4.6,https://www.cars.com/vehicledetail/detail/805463398/overview/,Tier_1,silver,black,automatic,1
92602,1,USED,2017,Chrysler,,16099.0,Gasoline,19.0,28.0,FWD,3.6,3.6,72198.0,4.6,https://www.cars.com/vehicledetail/detail/805453022/overview/,Tier_2,white,black,automatic,9
92602,1,USED,2001,Ford,,8995.0,Gasoline,25.0,31.0,4WD,6.8,6.8,132820.0,4.6,https://www.cars.com/vehicledetail/detail/808418180/overview/,Tier_1,green,silver,automatic,4
92602,1,USED,2016,Buick,,11799.0,Gasoline,28.0,34.0,FWD,1.4,1.4,32769.0,4.7,https://www.cars.com/vehicledetail/detail/788387893/overview/,Tier_1,metallic,black,automatic,6
92602,1,NEW,2020,Nissan,,19255.0,Gasoline,31.0,36.0,FWD,1.6,1.6,0.0,4.0,https://www.cars.com/vehicledetail/detail/798514363/overview/,Tier_1,OTHER,black,automatic,NA
92602,1,USED,2019,Chevrolet,,16199.0,Gasoline,26.0,32.0,FWD,1.5,1.5,20113.0,4.6,https://www.cars.com/vehicledetail/detail/804963553/overview/,Tier_1,blue,black,automatic,6
92602,1,USED,2007,Audi,,22950.0,Gasoline,14.0,21.0,AWD,4.2,4.2,117619.0,5.0,https://www.cars.com/vehicledetail/detail/805155518/overview/,Tier_2,black,black,manual,6
92602,1,USED,2018,Bentley,,194500.0,Gasoline,25.0,31.0,RWD,2.3,2.3,1449.0,,https://www.cars.com/vehicledetail/detail/807456546/overview/,Tier_3,black,black,automatic,NA
92602,1,USED,2020,Lamborghini,,259878.0,Gasoline,12.0,17.0,AWD,4.0,4.0,935.0,,https://www.cars.com/vehicledetail/detail/805403286/overview/,Tier_3,OTHER,OTHER,automatic,8
92602,1,USED,2020,Lamborghini,,289900.0,Gasoline,13.0,18.0,AWD,2.3,2.3,2182.0,5.0,https://www.cars.com/vehicledetail/detail/803571411/overview/,Tier_3,OTHER,OTHER,automatic,NA
92602,1,NEW,2020,Nissan,,23335.0,Gasoline,25.0,32.0,FWD,2.3,2.3,1.0,4.7,https://www.cars.com/vehicledetail/detail/806922762/overview/,Tier_1,metallic,black,variable,NA
92602,1,USED,2004,Mazda,,5985.0,Gasoline,25.0,31.0,RWD,1.3,1.3,57748.0,4.2,https://www.cars.com/vehicledetail/detail/806036377/overview/,Tier_3,black,black,automatic,4
92602,1,USED,2015,Chevrolet,,13771.0,Gasoline,24.0,26.0,FWD,2.0,2.0,30688.0,3.6,https://www.cars.com/vehicledetail/detail/806933865/overview/,Tier_1,white,OTHER,automatic,NA
92602,1,NEW,2019,Cadillac,,32300.0,Gasoline,24.0,30.0,FWD,2.0,2.0,27.0,3.2,https://www.cars.com/vehicledetail/detail/800381580/overview/,Tier_1,black,black,automatic,9
92602,1,NEW,2020,Nissan,,16558.0,Gasoline,32.0,40.0,FWD,1.6,1.6,10.0,4.6,https://www.cars.com/vehicledetail/detail/788462261/overview/,Tier_1,black,NA,automatic,NA
92602,1,NEW,2019,Cadillac,,36080.0,Gasoline,24.0,30.0,FWD,2.0,2.0,24.0,3.2,https://www.cars.com/vehicledetail/detail/800381700/overview/,Tier_1,black,black,automatic,9
