Zipcode,NewUsed,Year,Make,Dealer_Price,Fuel_Type,City_MPG,Highway_MPG,Drivetrain,Liters,V,Mileage,Customer_Review,Make_Tier,Standard_Ext_Color,Standard_Int_Color,Transmission_Type,Gears
4,0,2020,37,16644.0,1,23.0,29.0,0,1.0,1.0,5.0,4.2,1,5,1,1,6.0
4,0,2020,37,16947.0,1,23.0,29.0,0,1.0,1.0,15.0,4.2,1,7,1,1,6.0
4,0,2020,37,16645.0,1,23.0,29.0,0,1.0,1.0,5.0,4.2,1,8,1,1,6.0
4,1,2017,42,23990.0,4,25.0,31.0,3,5.0,5.0,19474.0,4.5,1,6,2,1,6.0
4,0,2019,2,16865.0,1,24.0,29.0,0,1.4,1.4,3598.0,4.7,1,7,2,1,6.0
4,0,2020,2,30731.0,1,21.0,27.0,0,2.5,2.5,7.0,4.8,1,8,1,1,6.0
4,0,2020,2,30731.0,1,21.0,27.0,0,2.5,2.5,7.0,4.8,1,4,2,1,6.0
4,0,2020,2,38138.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,4,1,1,9.0
4,0,2020,5,30652.0,2,127.0,108.0,0,2.3,2.3,3.0,4.6,1,10,0,1,1.0
4,0,2020,2,36923.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,5,1,1,9.0
4,0,2019,31,36495.0,1,18.0,23.0,1,3.3,3.3,5850.0,4.8,1,2,0,1,6.0
4,0,2020,42,14442.0,1,27.0,35.0,0,1.6,1.6,10.0,4.6,1,9,2,0,5.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,4,2,1,6.0
4,0,2020,5,16967.0,1,26.0,31.0,0,1.4,1.4,3.0,4.6,1,5,2,1,6.0
4,0,2020,2,49467.0,1,18.0,26.0,1,3.6,3.6,7.0,5.0,1,4,2,1,9.0
4,0,2020,2,15965.0,1,25.0,30.0,0,1.4,1.4,8.0,4.8,1,4,2,1,6.0
4,0,2020,2,46691.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,5,2,1,9.0
4,0,2020,2,28979.0,1,21.0,27.0,0,2.5,2.5,7.0,4.8,1,2,1,1,6.0
4,0,2020,2,36923.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,5,1,1,9.0
4,0,2020,5,17294.0,1,26.0,31.0,0,1.4,1.4,8.0,4.6,1,4,2,1,6.0
4,0,2020,5,26624.0,2,127.0,108.0,0,2.3,2.3,3.0,4.6,1,8,1,1,1.0
4,0,2020,5,30652.0,2,127.0,108.0,0,2.3,2.3,3.0,4.6,1,8,0,1,1.0
4,0,2020,2,47291.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,9,1,1,9.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,9,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,9,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,9,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,4,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,9,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,9,2,1,6.0
4,0,2020,5,17294.0,1,26.0,31.0,0,1.4,1.4,8.0,4.6,1,4,2,1,6.0
4,0,2019,2,20811.0,1,24.0,29.0,0,1.4,1.4,5.0,4.7,1,7,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,9,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,4.0,4.6,1,0,2,1,6.0
4,1,2014,5,11190.0,2,128.0,109.0,0,2.3,2.3,20356.0,4.8,1,4,5,1,1.0
4,0,2020,5,17294.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,9,2,1,6.0
4,1,2012,17,11390.0,1,30.0,38.0,0,1.4,1.4,9773.0,4.3,3,7,2,0,5.0
4,0,2020,37,16645.0,1,23.0,29.0,0,1.0,1.0,5.0,4.2,1,8,1,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,4.0,4.6,1,0,2,1,6.0
4,1,2013,8,11500.0,1,25.0,31.0,0,1.8,1.8,48834.0,4.0,3,8,2,0,5.0
4,0,2020,2,47051.0,1,18.0,26.0,1,3.6,3.6,7.0,5.0,1,5,1,1,9.0
4,1,2014,17,8500.0,1,25.0,33.0,0,1.4,1.4,102757.0,4.1,3,0,2,1,6.0
4,0,2020,2,49467.0,1,18.0,26.0,1,3.6,3.6,7.0,5.0,1,4,1,1,9.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,4,2,1,6.0
4,0,2020,5,17294.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,9,2,1,6.0
4,0,2020,2,37238.0,1,18.0,26.0,0,3.6,3.6,2411.0,5.0,1,9,1,1,9.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,4.0,4.6,1,4,2,1,6.0
4,0,2020,2,47341.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,5,2,1,9.0
4,1,2007,6,3999.0,1,23.0,30.0,0,2.0,2.0,71411.0,3.2,4,8,0,1,4.0
4,0,2020,2,30736.0,1,21.0,27.0,0,2.5,2.5,7.0,4.8,1,6,1,1,6.0
4,0,2020,5,16967.0,1,26.0,31.0,0,1.4,1.4,3.0,4.6,1,9,2,1,6.0
4,0,2020,2,49467.0,1,18.0,26.0,1,3.6,3.6,7.0,5.0,1,5,2,1,9.0
4,0,2020,2,46691.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,5,1,1,9.0
4,0,2020,2,36290.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,9,1,1,9.0
4,0,2020,2,34458.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,5,1,1,9.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,6.0,4.6,1,4,2,1,6.0
4,0,2020,2,30731.0,1,21.0,27.0,0,2.5,2.5,7.0,4.8,1,6,1,1,6.0
4,1,2010,33,14290.0,1,17.0,25.0,0,3.5,3.5,77038.0,4.8,1,9,2,1,5.0
4,0,2020,2,34458.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,4,1,1,9.0
4,0,2020,2,38738.0,1,18.0,26.0,0,3.6,3.6,7.0,5.0,1,9,1,1,9.0
4,1,2017,38,20590.0,1,21.0,30.0,1,2.0,2.0,25614.0,5.0,3,4,2,1,8.0
4,0,2020,2,49467.0,1,18.0,26.0,1,3.6,3.6,7.0,5.0,1,5,1,1,9.0
4,0,2020,2,50067.0,1,18.0,26.0,1,3.6,3.6,7.0,5.0,1,9,1,1,9.0
4,0,2020,37,19832.0,1,27.0,29.0,0,1.0,1.0,15.0,4.2,1,6,2,1,6.0
4,0,2019,0,36088.0,1,26.0,35.0,1,2.5,2.5,10.0,4.5,1,4,2,1,8.0
4,0,2020,2,27810.0,1,21.0,27.0,0,2.5,2.5,5.0,4.8,1,6,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,8.0,4.6,1,4,2,1,6.0
4,0,2020,5,14295.0,1,26.0,31.0,0,1.4,1.4,3.0,4.6,1,4,2,1,6.0
4,0,2020,5,17294.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,4,2,1,6.0
4,0,2020,3,16597.0,1,31.0,41.0,0,2.0,2.0,5.0,4.5,1,9,2,0,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,4.0,4.6,1,4,2,1,6.0
4,0,2020,2,28979.0,1,21.0,27.0,0,2.5,2.5,7.0,4.8,1,8,2,1,6.0
4,0,2020,5,17789.0,1,26.0,31.0,0,1.4,1.4,3.0,4.6,1,0,2,1,6.0
4,0,2020,2,49467.0,1,18.0,26.0,1,3.6,3.6,7.0,4.8,1,5,2,1,9.0
4,0,2020,2,23650.0,1,21.0,27.0,0,2.5,2.5,9.0,4.8,1,8,1,1,6.0
4,1,2018,17,13990.0,1,22.0,30.0,0,1.4,1.4,25871.0,4.6,3,6,2,1,6.0
4,0,2020,2,47341.0,1,18.0,26.0,0,3.6,3.6,7.0,4.8,1,4,2,1,9.0
4,0,2020,2,49467.0,1,18.0,26.0,1,3.6,3.6,7.0,4.8,1,5,1,1,9.0
4,0,2019,5,17962.0,1,26.0,31.0,0,1.4,1.4,5622.0,4.3,1,4,2,1,6.0
4,0,2020,5,16967.0,1,26.0,31.0,0,1.4,1.4,5037.0,4.6,1,5,2,1,6.0
4,0,2019,5,17962.0,1,26.0,31.0,0,1.4,1.4,4645.0,4.3,1,7,2,1,6.0
2,1,2017,5,13588.0,3,49.0,43.0,0,1.8,1.8,59250.0,4.6,1,7,2,1,1.0
2,1,2017,1,16099.0,1,19.0,28.0,0,3.6,3.6,72198.0,4.6,2,9,2,1,9.0
2,1,2001,37,8995.0,1,25.0,31.0,2,6.8,6.8,132820.0,4.6,1,3,3,1,4.0
2,1,2016,2,11799.0,1,28.0,34.0,0,1.4,1.4,32769.0,4.7,1,5,2,1,6.0
2,1,2019,5,16199.0,1,26.0,32.0,0,1.5,1.5,20113.0,4.6,1,8,2,1,6.0
2,1,2007,29,22950.0,1,14.0,21.0,1,4.2,4.2,117619.0,5.0,2,4,2,0,6.0
2,1,2004,25,5985.0,1,25.0,31.0,3,1.3,1.3,57748.0,4.2,3,4,2,1,4.0
2,0,2019,43,32300.0,1,24.0,30.0,0,2.0,2.0,27.0,3.2,1,4,2,1,9.0
2,0,2019,43,36080.0,1,24.0,30.0,0,2.0,2.0,24.0,3.2,1,4,2,1,9.0
2,1,2018,31,16799.0,1,23.0,32.0,0,2.0,2.0,12780.0,4.8,1,4,3,1,8.0
2,1,2018,31,8980.0,1,28.0,37.0,0,1.6,1.6,45046.0,4.6,1,6,2,1,6.0
2,1,2006,16,38888.0,1,11.0,18.0,1,6.0,6.0,37618.0,5.0,3,4,1,1,6.0
2,1,2018,36,47800.0,1,24.0,34.0,3,1.7,1.7,10142.0,5.0,4,4,8,1,6.0
2,0,2019,43,33800.0,1,24.0,30.0,1,2.0,2.0,19.0,3.2,1,4,2,1,9.0
2,0,2019,13,31567.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,6,2,1,1.0
2,0,2019,43,35140.0,1,24.0,30.0,1,2.0,2.0,3876.0,3.2,1,7,2,1,9.0
2,1,2014,31,10999.0,1,15.0,23.0,3,5.0,5.0,38618.0,4.7,1,4,2,1,8.0
2,1,2013,3,6995.0,1,29.0,37.0,0,1.6,1.6,69250.0,4.5,1,7,2,1,6.0
2,1,2017,45,34900.0,1,16.0,24.0,3,5.0,5.0,40585.0,4.7,3,7,2,1,8.0
2,0,2019,43,40495.0,1,24.0,30.0,1,2.0,2.0,2719.0,3.2,1,4,2,1,9.0
2,1,2017,34,125500.0,3,21.0,22.0,1,3.5,3.5,2956.0,4.9,3,9,4,1,9.0
2,1,2018,31,13999.0,1,25.0,35.0,0,2.4,2.4,24934.0,4.8,1,9,0,1,6.0
2,0,2019,43,34170.0,1,24.0,30.0,0,2.0,2.0,11.0,3.2,1,9,2,1,9.0
2,0,2019,43,33570.0,1,24.0,30.0,0,2.0,2.0,23.0,3.2,1,4,2,1,9.0
2,0,2019,13,31038.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,6,2,1,1.0
2,0,2020,19,44836.0,1,22.0,31.0,1,2.0,2.0,0.0,4.4,2,9,1,1,8.0
2,1,2013,8,12590.0,1,25.0,31.0,0,1.8,1.8,22692.0,4.0,3,8,2,1,4.0
2,0,2019,2,30188.0,1,21.0,27.0,0,2.5,2.5,10.0,4.7,1,9,2,1,6.0
2,1,2018,5,15199.0,3,49.0,43.0,0,1.8,1.8,16250.0,4.9,1,8,2,1,1.0
2,1,2016,2,12599.0,1,23.0,30.0,0,1.4,1.4,19824.0,4.7,1,5,2,1,6.0
2,0,2020,1,39900.0,1,19.0,28.0,0,3.6,3.6,2.0,4.8,2,7,2,1,9.0
2,1,2018,2,14494.0,1,25.0,33.0,0,1.4,1.4,19150.0,4.8,1,0,2,1,6.0
2,1,2018,36,32994.0,1,22.0,28.0,1,2.0,2.0,24944.0,4.5,4,2,2,1,8.0
2,1,2014,21,9499.0,4,30.0,42.0,0,2.0,2.0,66630.0,4.7,2,9,2,1,6.0
2,0,2019,37,27579.0,1,25.0,31.0,3,3.7,3.7,68.0,3.8,1,9,1,1,6.0
2,1,2013,33,6499.0,1,28.0,36.0,0,1.8,1.8,62962.0,4.6,1,4,8,1,5.0
2,1,2017,30,218900.0,1,12.0,16.0,3,6.3,6.3,16543.0,5.0,4,2,2,1,7.0
2,1,2011,0,13750.0,1,16.0,22.0,0,3.5,3.5,64933.0,4.7,1,2,8,1,6.0
2,0,2019,43,32615.0,1,24.0,30.0,0,2.0,2.0,15.0,3.2,1,4,2,1,9.0
2,0,2019,43,31300.0,1,24.0,30.0,0,2.0,2.0,13.0,3.2,1,4,2,1,9.0
2,1,2013,8,8666.0,1,25.0,31.0,0,2.5,2.5,65692.0,4.6,3,9,2,1,6.0
2,1,2016,29,16599.0,1,20.0,29.0,0,2.0,2.0,32661.0,4.9,2,7,8,1,6.0
2,1,2008,15,5995.0,0,15.0,23.0,3,4.6,4.6,83477.0,4.5,3,8,1,1,4.0
2,0,2019,13,31860.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,9,2,1,1.0
2,1,2004,42,4490.0,1,20.0,26.0,3,3.5,3.5,61598.0,4.8,1,9,2,1,5.0
2,1,2019,1,39000.0,3,25.0,31.0,0,3.6,3.6,10855.0,4.2,2,9,2,1,1.0
2,1,2011,16,74998.0,0,12.0,19.0,1,6.0,6.0,22805.0,3.7,3,4,2,1,6.0
2,0,2020,31,23459.0,3,57.0,59.0,0,1.6,1.6,10.0,5.0,1,9,2,1,6.0
2,0,2019,31,27128.0,3,55.0,54.0,0,1.6,1.6,16.0,4.3,1,7,8,1,6.0
2,0,2020,31,23170.0,3,57.0,59.0,0,1.6,1.6,10.0,5.0,1,9,0,1,6.0
2,0,2019,43,38285.0,1,24.0,30.0,0,2.0,2.0,12.0,3.2,1,4,2,1,9.0
2,0,2019,13,31597.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,6,2,1,1.0
2,1,2006,42,6985.0,1,19.0,25.0,3,3.5,3.5,150186.0,4.7,1,7,1,1,5.0
2,0,2019,43,32655.0,1,24.0,30.0,0,2.0,2.0,3152.0,3.2,1,4,2,1,9.0
2,0,2020,19,44836.0,1,22.0,31.0,1,2.0,2.0,0.0,4.4,2,0,2,1,8.0
2,0,2019,43,39365.0,1,24.0,30.0,1,2.0,2.0,153.0,3.2,1,4,2,1,9.0
2,0,2019,43,33835.0,1,24.0,30.0,0,2.0,2.0,2373.0,3.2,1,8,2,1,9.0
2,0,2019,43,33171.0,1,24.0,30.0,0,2.0,2.0,3519.0,3.2,1,2,2,1,9.0
2,0,2020,19,44229.0,1,22.0,31.0,1,2.0,2.0,0.0,4.4,2,9,1,1,8.0
2,1,2017,37,24199.0,0,25.0,31.0,3,3.7,3.7,14563.0,4.3,1,7,2,1,6.0
2,0,2019,13,31702.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,6,2,1,1.0
2,1,2020,41,68088.0,1,20.0,25.0,1,3.0,3.0,4642.0,4.9,2,4,2,1,8.0
2,1,2003,20,19799.0,1,25.0,31.0,2,6.0,6.0,45800.0,4.6,4,4,1,1,4.0
2,0,2020,42,14545.0,1,27.0,35.0,0,1.6,1.6,0.0,4.6,1,9,2,0,5.0
2,1,2017,42,6980.0,1,27.0,35.0,0,1.8,1.8,50328.0,4.7,1,9,1,0,6.0
2,1,2017,7,8992.0,1,31.0,39.0,3,1.0,1.0,18754.0,4.2,4,0,2,0,5.0
2,1,2016,5,7299.0,1,25.0,36.0,0,1.8,1.8,35126.0,4.7,1,4,2,1,6.0
2,1,2019,22,22100.0,1,25.0,31.0,0,3.6,3.6,35428.0,4.5,1,9,2,1,6.0
2,1,2005,37,13995.0,1,25.0,31.0,3,6.8,6.8,118935.0,4.4,1,9,1,1,4.0
2,0,2020,19,48126.0,1,22.0,31.0,1,2.0,2.0,0.0,4.4,2,9,2,1,8.0
2,1,2018,1,19199.0,0,19.0,28.0,0,3.6,3.6,37202.0,4.6,2,4,2,1,9.0
2,1,2017,5,9799.0,1,25.0,33.0,0,1.4,1.4,23097.0,4.6,1,7,2,1,6.0
2,0,2020,19,48126.0,1,22.0,31.0,1,2.0,2.0,0.0,4.4,2,9,1,1,8.0
2,1,2015,3,10299.0,1,22.0,29.0,0,1.6,1.6,33376.0,5.0,1,6,2,1,6.0
2,1,2016,5,12599.0,1,22.0,32.0,0,2.4,2.4,44690.0,4.7,1,5,2,1,6.0
2,1,2016,31,10880.0,1,28.0,38.0,0,1.8,1.8,26195.0,4.6,1,4,8,1,6.0
2,1,2020,41,68088.0,1,20.0,25.0,1,3.0,3.0,4642.0,4.9,2,4,2,1,8.0
2,0,2019,2,28407.0,1,21.0,27.0,0,2.5,2.5,9.0,4.7,1,9,2,1,6.0
2,1,2018,31,12199.0,1,26.0,36.0,0,2.0,2.0,21326.0,4.8,1,7,0,1,6.0
2,1,2006,5,7981.0,1,23.0,30.0,0,2.2,2.2,38125.0,4.3,1,7,0,1,4.0
2,1,2013,8,10990.0,1,25.0,31.0,0,2.4,2.4,65496.0,4.7,3,7,0,1,4.0
2,1,2016,5,12799.0,3,25.0,31.0,0,1.5,1.5,44950.0,4.8,1,9,2,1,1.0
2,0,2019,13,31756.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,6,2,1,1.0
2,1,2017,5,15188.0,3,25.0,31.0,0,1.5,1.5,18810.0,4.8,1,7,1,1,1.0
2,1,2016,37,24481.0,1,16.0,24.0,1,3.5,3.5,27803.0,4.8,1,5,2,1,6.0
2,1,2018,9,62981.0,1,16.0,22.0,1,4.0,4.0,7994.0,5.0,2,4,2,1,9.0
2,1,2005,37,13995.0,1,25.0,31.0,3,6.8,6.8,118935.0,4.4,1,9,1,1,4.0
2,0,2019,13,31702.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,6,2,1,1.0
2,1,2016,44,24795.0,1,22.0,32.0,3,2.0,2.0,28493.0,4.8,2,7,2,1,8.0
2,0,2019,31,27128.0,3,55.0,54.0,0,1.6,1.6,16.0,4.3,1,7,8,1,6.0
2,0,2020,19,47374.0,1,22.0,31.0,1,2.0,2.0,0.0,4.4,2,3,1,1,8.0
2,1,2017,5,9799.0,1,25.0,33.0,0,1.4,1.4,23097.0,4.6,1,7,2,1,6.0
2,1,2013,42,5489.0,2,129.0,102.0,0,2.3,2.3,61329.0,4.1,1,9,2,1,1.0
2,0,2019,42,32590.0,1,15.0,21.0,3,5.6,5.6,10.0,4.2,1,5,2,1,7.0
2,1,2014,13,13899.0,1,18.0,25.0,1,2.0,2.0,69228.0,3.9,2,4,2,1,6.0
2,0,2019,47,37692.0,1,18.0,25.0,0,3.6,3.6,2.0,4.5,1,9,2,1,6.0
2,1,2012,46,29699.0,1,13.0,21.0,3,4.7,4.7,46394.0,4.8,4,0,4,1,6.0
2,0,2019,13,36957.0,3,25.0,31.0,2,2.0,2.0,10.0,4.6,2,0,2,1,1.0
2,1,2018,41,23988.0,1,24.0,35.0,3,2.0,2.0,38478.0,4.8,2,8,2,0,6.0
2,1,2011,31,9950.0,1,21.0,30.0,3,2.0,2.0,40623.0,4.5,1,4,2,1,5.0
2,1,2016,41,29980.0,1,21.0,29.0,3,3.0,3.0,21110.0,5.0,2,4,1,1,8.0
2,1,2017,9,43995.0,1,14.0,18.0,1,4.7,4.7,65157.0,4.9,2,9,2,1,9.0
2,0,2020,19,45856.0,1,22.0,31.0,1,2.0,2.0,0.0,4.4,2,0,2,1,8.0
2,1,2017,5,10699.0,1,25.0,33.0,0,1.4,1.4,8023.0,4.6,1,9,2,1,6.0
2,1,2017,40,24588.0,1,19.0,28.0,3,3.0,3.0,48890.0,4.4,2,7,3,1,7.0
2,0,2020,37,23040.0,1,27.0,29.0,2,2.0,2.0,5.0,4.2,1,9,2,1,6.0
2,1,2014,5,27799.0,1,14.0,21.0,3,6.2,6.2,54861.0,4.8,1,4,2,1,6.0
2,0,2019,42,43499.0,4,25.0,31.0,2,5.0,5.0,31.0,4.8,1,5,2,1,6.0
2,1,2020,41,33388.0,1,24.0,33.0,0,2.0,2.0,3944.0,5.0,2,4,2,1,8.0
2,0,2019,13,31501.0,3,25.0,31.0,2,2.0,2.0,5.0,4.6,2,9,2,1,1.0
2,0,2020,43,46650.0,1,23.0,32.0,3,2.0,2.0,6.0,4.4,1,9,2,1,10.0
2,1,2009,2,9899.0,1,16.0,22.0,1,3.6,3.6,58770.0,4.1,1,5,1,1,6.0
2,0,2020,9,170895.0,1,13.0,15.0,1,4.0,4.0,1.0,3.0,2,9,8,1,9.0
2,0,2019,13,36763.0,3,25.0,31.0,2,2.0,2.0,5.0,4.6,2,0,2,1,1.0
2,1,2005,43,14999.0,1,17.0,25.0,3,4.6,4.6,61901.0,4.8,1,7,8,1,5.0
2,1,2016,8,6199.0,1,31.0,41.0,0,1.5,1.5,65244.0,4.0,3,2,5,1,6.0
2,1,2016,1,11698.0,1,18.0,29.0,0,2.4,2.4,37060.0,4.5,2,7,2,1,9.0
2,1,2016,31,8499.0,1,27.0,37.0,0,1.8,1.8,61961.0,4.6,1,7,0,1,6.0
2,0,2020,37,21940.0,1,27.0,29.0,0,1.0,1.0,5.0,4.2,1,5,2,1,6.0
2,0,2020,18,23825.0,1,22.0,27.0,2,1.3,1.3,16.0,4.6,2,4,2,1,9.0
2,0,2020,37,21940.0,1,27.0,29.0,0,1.0,1.0,5.0,4.2,1,5,2,1,6.0
2,0,2019,13,37013.0,3,25.0,31.0,2,2.0,2.0,7.0,4.6,2,11,2,1,1.0
2,0,2020,37,21940.0,1,27.0,29.0,0,1.0,1.0,5.0,4.2,1,7,2,1,6.0
2,1,2016,44,25995.0,1,22.0,32.0,3,2.0,2.0,29878.0,4.8,2,0,2,1,8.0
2,0,2019,13,31038.0,3,25.0,31.0,2,2.0,2.0,12.0,4.6,2,6,0,1,1.0
2,1,2008,46,29999.0,1,13.0,19.0,3,4.2,4.2,32700.0,4.5,4,8,1,1,6.0
2,1,2016,2,12599.0,1,23.0,30.0,0,1.4,1.4,19824.0,4.7,1,5,2,1,6.0
2,1,2016,16,128495.0,0,11.0,18.0,3,6.8,6.8,37869.0,5.0,3,7,1,1,8.0
2,0,2020,37,21940.0,1,27.0,29.0,0,1.0,1.0,5.0,4.2,1,9,1,1,6.0
2,1,2019,11,65995.0,1,16.0,22.0,3,3.5,3.5,25464.0,4.0,3,4,2,1,10.0
2,0,2020,37,21940.0,1,27.0,29.0,0,1.0,1.0,5.0,4.2,1,9,2,1,6.0
2,1,2018,41,41900.0,1,20.0,28.0,1,3.0,3.0,22981.0,4.8,2,7,2,1,8.0
1,1,2019,33,26987.0,1,20.0,25.0,1,3.5,3.5,10954.0,4.5,1,5,2,1,9.0
1,1,2015,21,12500.0,1,25.0,31.0,0,2.0,2.0,34194.0,4.9,2,4,2,1,6.0
1,1,2018,4,27899.0,1,22.0,27.0,1,2.0,2.0,3849.0,4.7,2,8,2,1,8.0
1,1,2015,5,34371.0,1,16.0,22.0,2,5.3,5.3,18634.0,4.6,1,4,1,1,6.0
1,1,2011,40,5995.0,1,19.0,27.0,3,3.7,3.7,79999.0,4.7,2,8,1,1,7.0
1,1,2016,3,12500.0,1,24.0,35.0,0,2.4,2.4,35183.0,4.8,1,4,0,1,6.0
1,1,2016,26,25499.0,1,15.0,19.0,2,3.0,3.0,52049.0,4.8,4,3,1,1,8.0
1,1,2019,33,25483.0,1,18.0,26.0,1,3.5,3.5,10598.0,4.7,1,9,2,1,6.0
1,1,2017,4,25000.0,1,18.0,23.0,1,3.0,3.0,22755.0,4.6,2,0,1,1,8.0
1,1,2019,37,24500.0,1,17.0,24.0,2,3.5,3.5,6714.0,4.8,1,4,2,1,6.0
1,1,2018,0,17992.0,1,19.0,27.0,0,3.5,3.5,29844.0,4.7,1,6,1,1,8.0
1,1,2016,5,30000.0,1,16.0,22.0,2,6.2,6.2,44833.0,4.7,1,4,1,1,8.0
1,1,2013,40,22500.0,1,14.0,20.0,2,5.6,5.6,57162.0,4.6,2,9,1,1,7.0
1,1,2016,43,30000.0,1,18.0,27.0,1,3.6,3.6,9707.0,4.6,1,6,1,1,8.0
1,1,2015,11,20992.0,1,16.0,22.0,2,3.5,3.5,59115.0,4.9,3,4,1,1,6.0
1,1,2019,43,28000.0,1,24.0,30.0,0,2.0,2.0,17324.0,3.2,1,8,2,1,9.0
1,1,2017,5,13969.0,1,15.0,22.0,0,3.6,3.6,22903.0,4.8,1,5,1,1,6.0
1,1,2019,42,31500.0,1,15.0,20.0,2,5.6,5.6,8058.0,4.2,1,9,2,1,7.0
1,1,2016,37,21994.0,1,25.0,31.0,2,3.5,3.5,57675.0,4.3,1,4,2,1,6.0
1,1,2018,14,28500.0,1,19.0,26.0,1,5.7,5.7,11985.0,4.8,1,0,2,1,8.0
1,1,2017,4,45992.0,1,15.0,23.0,1,5.0,5.0,8013.0,4.8,2,9,1,1,8.0
1,1,2017,47,39578.0,1,15.0,21.0,2,6.2,6.2,38501.0,4.7,1,7,2,1,8.0
1,1,2016,37,7900.0,1,18.0,27.0,0,3.5,3.5,22000.0,4.8,1,4,0,1,6.0
1,1,2001,9,7900.0,1,17.0,24.0,3,5.4,5.4,106700.0,4.5,2,0,2,1,5.0
1,1,2006,15,5890.0,1,14.0,20.0,1,4.6,4.6,146852.0,4.3,3,2,1,1,6.0
1,1,2017,5,35000.0,1,16.0,23.0,2,5.3,5.3,36679.0,4.6,1,7,2,1,6.0
1,1,2015,40,17959.0,1,18.0,24.0,1,3.7,3.7,9834.0,4.3,2,2,1,1,7.0
1,1,2016,5,36401.0,4,25.0,31.0,2,6.6,6.6,56735.0,4.4,1,5,1,1,6.0
1,1,2018,47,35000.0,1,16.0,23.0,2,5.3,5.3,16849.0,5.0,1,8,1,1,6.0
1,1,2018,2,22469.0,1,18.0,26.0,0,3.6,3.6,8741.0,4.7,1,6,1,1,9.0
1,1,2016,41,32992.0,1,17.0,26.0,3,3.0,3.0,31587.0,4.6,2,4,2,1,7.0
1,0,2019,37,31998.0,1,17.0,26.0,1,2.7,2.7,3.0,4.5,1,8,2,1,6.0
1,1,2018,32,39992.0,1,17.0,23.0,1,3.6,3.6,9876.0,4.9,4,4,2,1,8.0
1,1,2017,14,22799.0,1,18.0,25.0,1,3.6,3.6,36270.0,4.7,1,4,2,1,8.0
1,1,2014,29,18900.0,3,24.0,30.0,1,2.0,2.0,37000.0,5.0,2,4,2,1,8.0
1,1,2014,29,16000.0,1,25.0,31.0,1,3.0,3.0,62000.0,4.8,2,0,2,1,8.0
1,1,2014,42,55055.0,1,16.0,23.0,1,3.8,3.8,36912.0,4.8,1,7,2,1,6.0
1,1,2016,5,10389.0,1,27.0,37.0,0,1.5,1.5,37212.0,4.6,1,9,1,1,6.0
1,1,2012,8,6995.0,1,23.0,31.0,0,2.5,2.5,45295.0,4.3,3,4,2,1,6.0
1,1,2016,42,16999.0,1,16.0,21.0,2,4.0,4.0,74760.0,4.7,1,9,2,1,5.0
1,1,2016,47,20000.0,1,15.0,22.0,1,3.6,3.6,29938.0,4.4,1,4,1,1,6.0
1,1,2015,0,11999.0,1,18.0,25.0,0,3.5,3.5,86752.0,4.6,1,8,0,1,6.0
