Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
58001,2,NEW,2020,GMC,Terrain SLT,,35706,Gasoline,Red Quartz Tintcoat,25,,28,AWD,9-Speed Automatic,1.5,6,7,4.4,https://www.cars.com/vehicledetail/detail/790536546/overview/
58001,2,NEW,2020,Chevrolet,Silverado 1500 LT Trail Boss,,54098,Gasoline,Cajun Red Tintcoat,16,,22,4WD,10-Speed Automatic,5.3,8,137,4.7,https://www.cars.com/vehicledetail/detail/806453462/overview/
58001,2,USED,2017,Chevrolet,Cruze LT,,13490,Gasoline,Summit White,28,Jet Black,39,FWD,6-Speed Automatic,1.4,6,38755,4.8,https://www.cars.com/vehicledetail/detail/808293875/overview/
58001,2,NEW,2020,Chevrolet,Equinox 1LT,,31684,Gasoline,Cayenne Orange Metallic,26,,31,AWD,6-Speed Automatic,1.5,6,159,4.5,https://www.cars.com/vehicledetail/detail/785792292/overview/
58001,2,USED,2013,GMC,Sierra 2500 SLT,,32490,Diesel,Fire Red,,Ebony,,4WD,6-Speed Automatic,6.6,8,98702,4.7,https://www.cars.com/vehicledetail/detail/803319496/overview/
58001,2,USED,2010,GMC,Acadia SLT-1,,10990,Gasoline,White Diamond Tri-Coat,17,Light Titanium,24,AWD,6-Speed Automatic,3.6,6,85728,4.2,https://www.cars.com/vehicledetail/detail/807747657/overview/
58001,2,USED,2015,Buick,Enclave Leather,,18490,Gasoline,White Diamond Tri-Coat,16,Light Titanium,22,AWD,6-Speed Automatic,3.6,6,70143,4.5,https://www.cars.com/vehicledetail/detail/801488872/overview/
58001,2,NEW,2020,Chevrolet,Silverado 1500 LTZ,,55561,Gasoline,Black,16,,22,4WD,Automatic,5.3,8,216,4.7,https://www.cars.com/vehicledetail/detail/807217067/overview/
58001,2,NEW,2020,Chevrolet,Equinox 1LT,,34961,Gasoline,Mosaic Black Metallic,26,Jet Black,31,AWD,6-Speed Automatic,1.5,6,4,4.5,https://www.cars.com/vehicledetail/detail/803455117/overview/
58001,2,NEW,2020,GMC,Acadia Denali,,50390,Gasoline,Summit White,19,Jet Black,27,AWD,9-Speed Automatic,3.6,6,2,4.8,https://www.cars.com/vehicledetail/detail/802589168/overview/
58001,2,NEW,2020,Chevrolet,Silverado 1500 LTZ,,54539,Gasoline,Satin Steel Metallic,16,,22,4WD,Automatic,5.3,8,4,4.7,https://www.cars.com/vehicledetail/detail/806453461/overview/
58001,2,NEW,2020,Buick,Encore GX Select,,30401,Gasoline,Summit White,26,,30,AWD,9-Speed Automatic,1.3,2,16,4.5,https://www.cars.com/vehicledetail/detail/802341067/overview/
