Zipcode,NewUsed,Year,Make,Model,Dealer_Price,City_MPG,Highway_MPG,Drivetrain,Liters,V,Mileage,Standard_Ext_Color,Standard_Int_Color,Transmission_Type
63123,NEW,2020,Nissan,Rogue SV,25567.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_silver,Int_black,automatic
63123,NEW,2020,Nissan,Versa 1.6 SV,17679.0,32.0,40.0,FWD,1.6,1.6,10.0,Ext_white,Int_silver,automatic
63123,NEW,2020,Nissan,Rogue SV,24075.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_silver,Int_black,automatic
63123,NEW,2020,Nissan,Versa S,14442.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_black,Int_black,manual
63123,NEW,2020,Nissan,Versa S,14580.0,27.0,35.0,FWD,1.6,1.6,3.0,Ext_black,Int_black,manual
63123,NEW,2020,Nissan,Rogue SV,25373.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_silver,Int_black,automatic
63123,NEW,2019,Nissan,Kicks SV,19302.0,31.0,36.0,FWD,2.0,2.0,12.0,Ext_black,Int_OTHER,
63123,NEW,2020,Nissan,Rogue SV,25338.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_silver,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_white,Int_black,automatic
63123,NEW,2019,Nissan,Kicks SV,18694.0,31.0,36.0,FWD,1.6,1.6,10.0,Ext_white,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,7.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,4.0,Ext_silver,,automatic
63123,NEW,2020,Chevrolet,Trax LS,16967.0,26.0,31.0,FWD,1.4,1.4,3.0,Ext_metallic,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,24084.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_metallic,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,4.0,Ext_silver,,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,4.0,Ext_silver,,automatic
63123,NEW,2020,Nissan,Rogue SV,25338.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25971.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_silver,Int_black,automatic
63123,NEW,2019,Nissan,Kicks SV,17614.0,31.0,36.0,FWD,1.6,1.6,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Versa S,14442.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_white,Int_black,manual
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,16967.0,26.0,31.0,FWD,1.4,1.4,3.0,Ext_metallic,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,8.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Versa 1.6 SV,17324.0,32.0,40.0,FWD,1.6,1.6,10.0,Ext_black,Int_silver,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,7.0,Ext_white,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,24084.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_metallic,Int_black,automatic
63123,NEW,2020,Nissan,Versa 1.6 SV,15688.0,32.0,40.0,FWD,1.6,1.6,5.0,Ext_black,Int_silver,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_white,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,26013.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_white,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,7.0,Ext_white,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,24119.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_metallic,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,7.0,Ext_white,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_white,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,8.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_white,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,4.0,Ext_gray,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_white,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,24084.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_metallic,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,4.0,Ext_gray,Int_black,automatic
63123,NEW,2020,Nissan,Versa 1.6 SV,17784.0,32.0,40.0,FWD,1.6,1.6,4.0,Ext_red,Int_silver,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_white,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,24084.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_silver,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,7.0,Ext_black,,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,4.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Versa 1.6 SV,17485.0,32.0,40.0,FWD,1.6,1.6,10.0,Ext_red,Int_silver,automatic
63123,NEW,2020,Nissan,Rogue SV,27412.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_blue,Int_black,automatic
63123,NEW,2020,Nissan,Kicks SV,20058.0,31.0,36.0,FWD,1.6,1.6,15.0,Ext_red,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25557.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,16967.0,26.0,31.0,FWD,1.4,1.4,3.0,Ext_white,Int_black,automatic
63123,NEW,2020,Nissan,Kicks SV,20344.0,31.0,36.0,FWD,1.6,1.6,10.0,Ext_blue,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25619.0,26.0,33.0,AWD,2.5,2.5,5.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25719.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_silver,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,6.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25338.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Kicks SV,20465.0,31.0,36.0,FWD,1.6,1.6,4.0,Ext_silver,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,26208.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_red,Int_brown,automatic
63123,NEW,2020,Nissan,Rogue SV,25619.0,26.0,33.0,AWD,2.5,2.5,3.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25415.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25619.0,26.0,33.0,AWD,2.5,2.5,3.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,8.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,14295.0,26.0,31.0,FWD,1.4,1.4,3.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25413.0,26.0,33.0,AWD,2.5,2.5,5.0,Ext_white,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17294.0,26.0,31.0,FWD,1.4,1.4,7.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,4.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,26956.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,17789.0,26.0,31.0,FWD,1.4,1.4,3.0,Ext_gray,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,26008.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_red,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25338.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,25910.0,26.0,33.0,AWD,2.5,2.5,10.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Versa S,15971.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_metallic,Int_black,automatic
63123,NEW,2020,Nissan,Rogue SV,26150.0,26.0,33.0,FWD,2.5,2.5,10.0,Ext_red,Int_brown,automatic
63123,NEW,2020,Nissan,Kicks SV,20344.0,31.0,36.0,FWD,1.6,1.6,10.0,Ext_metallic,Int_black,automatic
63123,NEW,2019,Chevrolet,Trax LT,17962.0,26.0,31.0,FWD,1.4,1.4,5622.0,Ext_black,Int_black,automatic
63123,NEW,2020,Nissan,Versa 1.6 SV,16936.0,32.0,40.0,FWD,1.6,1.6,5.0,Ext_black,Int_silver,automatic
63123,NEW,2019,Chevrolet,Trax LT,18966.0,26.0,31.0,AWD,2.0,2.0,2648.0,Ext_blue,Int_black,automatic
63123,NEW,2020,Chevrolet,Trax LS,16967.0,26.0,31.0,FWD,1.4,1.4,5037.0,Ext_metallic,Int_black,automatic
63123,NEW,2019,Chevrolet,Trax LT,17962.0,26.0,31.0,FWD,1.4,1.4,4645.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,16558.0,32.0,40.0,FWD,1.6,1.6,10.0,Ext_black,,automatic
92602,NEW,2020,Nissan,Kicks SV,20885.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15480.0,27.0,35.0,FWD,2.0,2.0,2.0,Ext_OTHER,Int_black,manual
92602,NEW,2020,Nissan,Versa 1.6 SV,16558.0,32.0,40.0,FWD,1.6,1.6,4.0,Ext_black,,automatic
92602,NEW,2020,Nissan,Versa S,14515.0,27.0,35.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,manual
92602,NEW,2020,Nissan,Versa S,16185.0,27.0,35.0,FWD,2.0,2.0,0.0,Ext_black,Int_black,variable
92602,NEW,2020,Nissan,Versa 1.6 SV,16707.0,32.0,40.0,FWD,1.6,1.6,11.0,Ext_white,,automatic
92602,NEW,2020,Nissan,Versa S,17020.0,27.0,35.0,FWD,2.0,2.0,2.0,Ext_black,Int_black,variable
92602,NEW,2020,Nissan,Versa 1.6 SV,16908.0,32.0,40.0,FWD,1.6,1.6,15.0,Ext_red,,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,18637.0,32.0,40.0,FWD,1.6,1.6,14.0,Ext_red,Int_silver,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20740.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_white,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20345.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_blue,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,21345.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_blue,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20479.0,31.0,36.0,FWD,1.6,1.6,25.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20479.0,31.0,36.0,FWD,1.6,1.6,25.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_white,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,14545.0,27.0,35.0,FWD,1.6,1.6,0.0,Ext_white,Int_black,manual
92602,NEW,2020,Nissan,Kicks SV,21345.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_red,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20345.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_red,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,21095.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_metallic,Int_black,automatic
92602,USED,2017,Chevrolet,Trax LS,9799.0,25.0,33.0,FWD,1.4,1.4,23097.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,16558.0,32.0,40.0,FWD,1.6,1.6,5.0,Ext_black,,automatic
92602,NEW,2020,Nissan,Kicks SV,20345.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_metallic,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,21690.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_white,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,23190.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_metallic,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,21480.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_white,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,23755.0,31.0,36.0,FWD,2.0,2.0,2.0,Ext_red,Int_black,variable
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,16243.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_metallic,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,16558.0,32.0,40.0,FWD,1.6,1.6,4.0,Ext_black,,automatic
92602,NEW,2020,Nissan,Versa S,16243.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_metallic,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_metallic,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,18637.0,32.0,40.0,FWD,1.6,1.6,14.0,Ext_red,Int_silver,automatic
92602,NEW,2020,Nissan,Kicks SV,20885.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_black,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,16707.0,32.0,40.0,FWD,1.6,1.6,11.0,Ext_white,,automatic
92602,NEW,2020,Nissan,Kicks SV,21485.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_red,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20535.0,31.0,36.0,FWD,2.0,2.0,2.0,Ext_red,Int_black,variable
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_black,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,16558.0,32.0,40.0,FWD,1.6,1.6,10.0,Ext_black,,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,16908.0,32.0,40.0,FWD,1.6,1.6,6.0,Ext_red,,automatic
92602,USED,2017,Chevrolet,Trax LS,9799.0,25.0,33.0,FWD,1.4,1.4,23097.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,16908.0,32.0,40.0,FWD,1.6,1.6,15.0,Ext_red,,automatic
92602,NEW,2020,Nissan,Kicks SV,20885.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_black,Int_black,automatic
92602,USED,2017,Chevrolet,Trax LS,10699.0,25.0,33.0,FWD,1.4,1.4,8023.0,Ext_white,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20994.0,31.0,36.0,FWD,1.6,1.6,25.0,Ext_blue,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,17905.0,32.0,40.0,FWD,1.6,1.6,0.0,Ext_red,Int_silver,automatic
92602,NEW,2020,Nissan,Kicks SV,21690.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_white,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,16243.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,16243.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_black,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,213.0,Ext_black,Int_black,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,17928.0,32.0,40.0,FWD,1.6,1.6,10.0,Ext_orange,Int_silver,automatic
92602,NEW,2020,Nissan,Versa S,16243.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_silver,Int_black,automatic
92602,NEW,2020,Nissan,Versa S,15985.0,27.0,35.0,FWD,1.6,1.6,10.0,Ext_metallic,Int_black,automatic
92602,NEW,2020,Nissan,Kicks SV,20479.0,31.0,36.0,FWD,1.6,1.6,25.0,Ext_black,Int_black,automatic
92602,NEW,2020,Nissan,Rogue SV,28300.0,26.0,33.0,FWD,2.5,2.5,0.0,Ext_white,Int_brown,automatic
92602,NEW,2020,Nissan,Versa 1.6 SV,17480.0,32.0,40.0,FWD,1.6,1.6,0.0,Ext_silver,Int_silver,automatic
84044,NEW,2019,Nissan,Kicks SV,19118.0,31.0,36.0,FWD,1.6,1.6,6.0,Ext_white,Int_black,automatic
84044,NEW,2019,Nissan,Kicks SV,19131.0,31.0,36.0,FWD,1.6,1.6,7.0,Ext_orange,Int_black,automatic
84044,USED,2017,Chevrolet,Trax LT,9950.0,24.0,30.0,AWD,2.0,2.0,9837.0,Ext_blue,Int_gray,automatic
84044,NEW,2020,Nissan,Versa 1.6 SV,17523.0,32.0,40.0,FWD,1.6,1.6,6.0,Ext_black,Int_silver,automatic
84044,NEW,2020,Nissan,Versa 1.6 SV,17523.0,32.0,40.0,FWD,1.6,1.6,7.0,Ext_metallic,Int_silver,automatic
84044,USED,2018,Nissan,Rogue SV,15976.0,26.0,33.0,AWD,2.5,2.5,34115.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18398.0,26.0,31.0,FWD,1.4,1.4,11.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12065.0,29.0,38.0,FWD,1.4,1.4,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_OTHER,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12417.0,29.0,38.0,FWD,1.4,1.4,10.0,Ext_orange,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18854.0,26.0,31.0,FWD,1.4,1.4,9.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18403.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18403.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,6.0,Ext_red,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12065.0,29.0,38.0,FWD,1.4,1.4,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,12.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12417.0,29.0,38.0,FWD,1.4,1.4,10.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12708.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18993.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18854.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18854.0,26.0,31.0,FWD,1.4,1.4,30.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18993.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18890.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,7.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12065.0,29.0,38.0,FWD,1.4,1.4,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_OTHER,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_OTHER,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,3959.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,19908.0,26.0,31.0,FWD,1.4,1.4,5551.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18403.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12708.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_OTHER,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12309.0,29.0,38.0,FWD,1.4,1.4,16.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12708.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Nissan,Rogue SV,25774.0,26.0,33.0,FWD,2.5,2.5,12.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18997.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Rogue SV,27244.0,26.0,33.0,FWD,2.5,2.5,12.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_metallic,Int_black,automatic
33101,NEW,2019,Nissan,Kicks SV,16974.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_red,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18407.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,13.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
