Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
63123,4,NEW,2020,Hyundai,SE,,25410,Hybrid,Scarlet Red,,Dark Gray,,FWD,6-Speed Automatic with Auto-Shift,1.6,6,10,,https://www.cars.com/vehicledetail/detail/800134122/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,25619,Gasoline,Magnetic Black,26,Charcoal,33,AWD,Automatic CVT,2.5,6,3,4.6,https://www.cars.com/vehicledetail/detail/800289022/overview/
63123,4,NEW,2020,Ford,EcoSport SE,,19832,Gasoline,Ruby Red,27,Ebony Black,29,FWD,6-Speed Automatic,1.0,2,15,4.2,https://www.cars.com/vehicledetail/detail/795885500/overview/
63123,4,NEW,2019,Toyota,RAV4 Limited,,36088,Gasoline,Midnight Black Metallic,26,Black,35,AWD,8-Speed Automatic,2.5,6,10,4.5,https://www.cars.com/vehicledetail/detail/762951295/overview/
63123,4,NEW,2020,Buick,Envision Essence,,27810,Gasoline,Chili Red Metallic,21,Ebony,27,FWD,6-Speed Automatic,2.5,6,5,4.8,https://www.cars.com/vehicledetail/detail/808318506/overview/
63123,4,NEW,2020,Chevrolet,Trax LS,,17789,Gasoline,Mosaic Black Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,8,4.6,https://www.cars.com/vehicledetail/detail/805407198/overview/
63123,4,NEW,2020,Chevrolet,Trax LS,,14295,Gasoline,Black Metallic,26,Black,31,FWD,6-Speed Automatic,1.4,6,3,4.6,https://www.cars.com/vehicledetail/detail/799416924/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,25413,Gasoline,Glacier White,26,Charcoal,33,AWD,Automatic CVT,2.5,6,5,4.6,https://www.cars.com/vehicledetail/detail/807848076/overview/
63123,4,NEW,2020,Nissan,Versa 1.6 SR,,18255,Gasoline,Black,32,Gray,40,FWD,Automatic CVT,1.6,6,4,4.6,https://www.cars.com/vehicledetail/detail/797049323/overview/
63123,4,NEW,2020,Chevrolet,Trax LS,,17294,Gasoline,Mosaic Black Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,7,4.6,https://www.cars.com/vehicledetail/detail/801592514/overview/
63123,4,NEW,2020,Kia,Forte FE,,16597,Gasoline,Clear White,31,Black,41,FWD,6-Speed Manual,2.0,6,5,4.5,https://www.cars.com/vehicledetail/detail/800679337/overview/
63123,4,NEW,2020,Chevrolet,Malibu RS,,20220,Gasoline,Summit White,29,Jet Black,36,FWD,Automatic CVT,1.5,6,3,4.8,https://www.cars.com/vehicledetail/detail/806322624/overview/
63123,4,NEW,2020,Jeep,Compass Latitude w/Sun/Wheel Pkg,,18879,Gasoline,Billet Silver Metallic Clearcoat,,Black,,FWD,Automatic,,,11,4.8,https://www.cars.com/vehicledetail/detail/794413807/overview/
63123,4,NEW,2020,Chevrolet,Trax LS,,17789,Gasoline,Mosaic Black Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,4,4.6,https://www.cars.com/vehicledetail/detail/801614663/overview/
63123,4,NEW,2020,Nissan,Rogue SL,,31090,Gasoline,White,26,Beige,33,FWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/794208473/overview/
63123,4,NEW,2020,Nissan,Rogue Sport SV,,22815,Gasoline,White,25,Light Gray,32,FWD,Automatic CVT,2.0,6,,4.7,https://www.cars.com/vehicledetail/detail/796537327/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,26956,Gasoline,Magnetic Black,26,Charcoal,33,AWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/802183079/overview/
63123,4,NEW,2020,Nissan,Rogue SL,,30798,Gasoline,Brilliant Silver Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,5,4.6,https://www.cars.com/vehicledetail/detail/806363285/overview/
63123,4,NEW,2020,Buick,Envision Essence,,28979,Gasoline,Dark Moon Blue Metallic,21,Ebony,27,FWD,6-Speed Automatic,2.5,6,7,4.8,https://www.cars.com/vehicledetail/detail/802611276/overview/
63123,4,NEW,2020,Chevrolet,Trax LS,,17789,Gasoline,Nightfall Gray Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,3,4.6,https://www.cars.com/vehicledetail/detail/799694519/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,26008,Gasoline,Scarlet Ember,26,Charcoal,33,FWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/785743493/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,25338,Gasoline,Magnetic Black,26,Charcoal,33,AWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/796537262/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,25910,Gasoline,Magnetic Black,26,Charcoal,33,AWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/795333886/overview/
63123,4,NEW,2020,Nissan,Versa 1.6 SR,,17724,Gasoline,Brilliant Silver Metallic,32,Gray,40,FWD,Automatic CVT,1.6,6,5,4.6,https://www.cars.com/vehicledetail/detail/786787245/overview/
63123,4,NEW,2020,Buick,Enclave Avenir,,49467,Gasoline,Satin Steel Metallic,18,Ebony,26,AWD,9-Speed Automatic,3.6,6,7,4.8,https://www.cars.com/vehicledetail/detail/806823697/overview/
63123,4,NEW,2020,Nissan,Versa S,,15971,Gasoline,Gun Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,,4.6,https://www.cars.com/vehicledetail/detail/793429447/overview/
63123,4,NEW,2020,Buick,Envision Preferred,,23650,Gasoline,Dark Moon Blue Metallic,21,Light Neutral,27,FWD,6-Speed Automatic,2.5,6,9,4.8,https://www.cars.com/vehicledetail/detail/801593426/overview/
63123,4,NEW,2020,Nissan,Versa 1.6 SR,,17724,Gasoline,Brilliant Silver Metallic,32,Gray,40,FWD,Automatic CVT,1.6,6,4,4.6,https://www.cars.com/vehicledetail/detail/788087466/overview/
63123,4,NEW,2020,Kia,Forte LXS,,17902,Gasoline,Currant Red,29,Black,40,FWD,Automatic CVT,2.0,6,10,4.5,https://www.cars.com/vehicledetail/detail/801592287/overview/
63123,4,NEW,2020,Nissan,Rogue Sport SV,,25165,Gasoline,Magnetic Black,25,Charcoal,32,FWD,Automatic CVT,2.0,6,,4.7,https://www.cars.com/vehicledetail/detail/796537299/overview/
63123,4,USED,2018,FIAT,500L Pop,,13990,Gasoline,Red,22,Black,30,FWD,6-Speed Automatic,1.4,6,25871,4.6,https://www.cars.com/vehicledetail/detail/808490229/overview/?isShippableInsideSearchRadius
63123,4,NEW,2020,Nissan,Rogue SV,,26150,Gasoline,Scarlet Ember,26,Beige,33,FWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/785743516/overview/
63123,4,NEW,2020,Hyundai,Accent SE,,15895,Gasoline,Absolute Black,29,Beige,39,FWD,Automatic CVT,1.6,6,5,4.6,https://www.cars.com/vehicledetail/detail/807497527/overview/
63123,4,NEW,2020,Hyundai,SEL,,28955,Hybrid,Ceramic White,,Dark Gray,,FWD,6-Speed Automatic with Auto-Shift,1.6,6,9,,https://www.cars.com/vehicledetail/detail/800134173/overview/
63123,4,NEW,2020,Nissan,Kicks SV,,20344,Gasoline,Gun Metallic,31,Charcoal,36,FWD,Automatic CVT,1.6,6,10,4,https://www.cars.com/vehicledetail/detail/804355522/overview/
63123,4,NEW,2020,Buick,Enclave Avenir,,47341,Gasoline,Ebony Twilight Metallic,18,Ebony,26,FWD,9-Speed Automatic,3.6,6,7,4.8,https://www.cars.com/vehicledetail/detail/783647383/overview/
63123,4,USED,2017,Toyota,Corolla iM Base,,14990,Gasoline,Red,27,Black,35,FWD,Automatic CVT,1.8,6,25053,4.6,https://www.cars.com/vehicledetail/detail/808488792/overview/?isShippableInsideSearchRadius
63123,4,NEW,2020,Buick,Enclave Avenir,,49467,Gasoline,Rich Garnet Metallic,18,Chestnut,26,AWD,9-Speed Automatic,3.6,6,7,4.8,https://www.cars.com/vehicledetail/detail/806630167/overview/
63123,4,NEW,2019,Chevrolet,Trax LT,,17962,Gasoline,Black Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,5622,4.3,https://www.cars.com/vehicledetail/detail/800664517/overview/
63123,4,NEW,2020,Chevrolet,Malibu 1LS,,18345,Gasoline,Black Cherry Metallic,29,Dark Atmosphere,36,FWD,Automatic CVT,1.5,6,3,4.8,https://www.cars.com/vehicledetail/detail/807084562/overview/
63123,4,NEW,2019,Dodge,Journey SE,,17397,Gasoline,Destroyer Gray Clearcoat,19,Black,25,FWD,Automatic,,,51,3.8,https://www.cars.com/vehicledetail/detail/803769846/overview/
63123,4,NEW,2020,Hyundai,Accent SEL,,17108,Gasoline,Pomegranate Red,33,Black,41,FWD,Automatic CVT,1.6,6,5,4.6,https://www.cars.com/vehicledetail/detail/803045558/overview/
63123,4,NEW,2020,Kia,Forte LXS,,17858,Gasoline,Gray,29,Black,40,FWD,Automatic CVT,2.0,6,10,4.5,https://www.cars.com/vehicledetail/detail/807725155/overview/
63123,4,NEW,2019,Nissan,Pathfinder SL,,32830,Gasoline,Gun Metallic,20,Rock Creek,27,FWD,Automatic CVT,3.5,6,,4.6,https://www.cars.com/vehicledetail/detail/793847539/overview/
63123,4,NEW,2020,Nissan,Versa 1.6 SV,,16936,Gasoline,Black,32,Graphite,40,FWD,Automatic CVT,1.6,6,5,4.6,https://www.cars.com/vehicledetail/detail/789712071/overview/
63123,4,NEW,2019,Chevrolet,Trax LT,,18966,Gasoline,Pacific Blue Metallic,26,Jet Black,31,AWD,Automatic,,,2648,4.3,https://www.cars.com/vehicledetail/detail/802585678/overview/
63123,4,NEW,2020,Chevrolet,Trax LS,,16967,Gasoline,Steel Metallic,26,Black,31,FWD,6-Speed Automatic,1.4,6,5037,4.6,https://www.cars.com/vehicledetail/detail/802820074/overview/
63123,4,NEW,2019,Chevrolet,Trax LT,,17962,Gasoline,Silver Ice Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,4645,4.3,https://www.cars.com/vehicledetail/detail/803059351/overview/
63123,4,NEW,2019,Nissan,Rogue Sport SL,,25735,Gasoline,Magnetic Black,25,Charcoal,32,FWD,Automatic CVT,2.0,6,,4.6,https://www.cars.com/vehicledetail/detail/774182154/overview/
